tahun_pemilu,kecamatan,kelurahan,no_tps,id_record,dpt,pengguna_hak_pilih,partisipasi_politik,dpt_total_tps,penduduk_total_kelurahan,penduduk_total_kecamatan,rasio_dpt_terhadap_penduduk_kelurahan,pendapatan_per_kapita,tingkat_pengangguran,kepadatan_penduduk,ipm,jumlah_usia_17_24_kec,jumlah_usia_25_44_kec,jumlah_usia_45_plus_kec,persen_usia_17_24_kec,persen_usia_25_44_kec,persen_usia_45_plus_kec
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,33,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-033,241,164,68.11,241,17243,171223,1.4,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,34,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-034,283,198,70.06,283,17243,171223,1.64,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,35,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-035,290,213,73.43,290,17243,171223,1.68,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,36,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-036,200,152,76.0,200,17243,171223,1.16,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,37,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-037,215,161,75.03,215,17243,171223,1.25,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,38,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-038,251,191,75.98,251,17243,171223,1.46,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,39,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-039,266,172,64.67,266,17243,171223,1.54,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,40,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-040,209,155,73.97,209,17243,171223,1.21,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,41,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-041,281,211,75.22,281,17243,171223,1.63,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,42,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-042,250,170,67.9,250,17243,171223,1.45,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,43,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-043,281,197,70.23,281,17243,171223,1.63,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,44,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-044,290,249,85.84,290,17243,171223,1.68,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,BASIRIH SELATAN,45,2019-BANJARMASIN SELATAN-BASIRIH SELATAN-045,287,188,65.53,287,17243,171223,1.66,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,1,2019-BANJARMASIN SELATAN-KELAYAN BARAT-001,294,231,78.49,294,6253,171223,4.7,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,2,2019-BANJARMASIN SELATAN-KELAYAN BARAT-002,293,183,62.39,293,6253,171223,4.69,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,3,2019-BANJARMASIN SELATAN-KELAYAN BARAT-003,295,207,70.08,295,6253,171223,4.72,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,4,2019-BANJARMASIN SELATAN-KELAYAN BARAT-004,291,193,66.29,291,6253,171223,4.65,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,5,2019-BANJARMASIN SELATAN-KELAYAN BARAT-005,214,119,55.78,214,6253,171223,3.42,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,6,2019-BANJARMASIN SELATAN-KELAYAN BARAT-006,275,205,74.41,275,6253,171223,4.4,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,7,2019-BANJARMASIN SELATAN-KELAYAN BARAT-007,293,213,72.63,293,6253,171223,4.69,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,8,2019-BANJARMASIN SELATAN-KELAYAN BARAT-008,300,232,77.17,300,6253,171223,4.8,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,9,2019-BANJARMASIN SELATAN-KELAYAN BARAT-009,284,220,77.54,284,6253,171223,4.54,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,10,2019-BANJARMASIN SELATAN-KELAYAN BARAT-010,286,228,79.77,286,6253,171223,4.57,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,11,2019-BANJARMASIN SELATAN-KELAYAN BARAT-011,269,177,65.76,269,6253,171223,4.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,12,2019-BANJARMASIN SELATAN-KELAYAN BARAT-012,252,175,69.31,252,6253,171223,4.03,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,13,2019-BANJARMASIN SELATAN-KELAYAN BARAT-013,205,147,71.6,205,6253,171223,3.28,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,14,2019-BANJARMASIN SELATAN-KELAYAN BARAT-014,248,181,72.92,248,6253,171223,3.97,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,15,2019-BANJARMASIN SELATAN-KELAYAN BARAT-015,242,197,81.45,242,6253,171223,3.87,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,16,2019-BANJARMASIN SELATAN-KELAYAN BARAT-016,277,157,56.51,277,6253,171223,4.43,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN BARAT,17,2019-BANJARMASIN SELATAN-KELAYAN BARAT-017,269,169,62.790000000000006,269,6253,171223,4.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,1,2019-BANJARMASIN SELATAN-KELAYAN DALAM-001,256,196,76.75,256,11694,171223,2.19,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,2,2019-BANJARMASIN SELATAN-KELAYAN DALAM-002,202,147,72.73,202,11694,171223,1.73,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,3,2019-BANJARMASIN SELATAN-KELAYAN DALAM-003,259,212,81.99,259,11694,171223,2.21,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,4,2019-BANJARMASIN SELATAN-KELAYAN DALAM-004,290,212,73.09,290,11694,171223,2.48,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,5,2019-BANJARMASIN SELATAN-KELAYAN DALAM-005,294,220,74.75,294,11694,171223,2.51,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,6,2019-BANJARMASIN SELATAN-KELAYAN DALAM-006,234,193,82.68,234,11694,171223,2.0,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,7,2019-BANJARMASIN SELATAN-KELAYAN DALAM-007,285,205,71.99,285,11694,171223,2.44,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,8,2019-BANJARMASIN SELATAN-KELAYAN DALAM-008,191,131,68.8,191,11694,171223,1.63,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,9,2019-BANJARMASIN SELATAN-KELAYAN DALAM-009,291,230,79.01,291,11694,171223,2.49,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,10,2019-BANJARMASIN SELATAN-KELAYAN DALAM-010,268,199,74.23,268,11694,171223,2.29,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,11,2019-BANJARMASIN SELATAN-KELAYAN DALAM-011,217,161,74.3,217,11694,171223,1.86,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,12,2019-BANJARMASIN SELATAN-KELAYAN DALAM-012,207,154,74.24,207,11694,171223,1.77,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,13,2019-BANJARMASIN SELATAN-KELAYAN DALAM-013,221,177,80.12,221,11694,171223,1.89,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,14,2019-BANJARMASIN SELATAN-KELAYAN DALAM-014,236,138,58.64,236,11694,171223,2.02,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,15,2019-BANJARMASIN SELATAN-KELAYAN DALAM-015,244,186,76.24,244,11694,171223,2.09,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,16,2019-BANJARMASIN SELATAN-KELAYAN DALAM-016,277,216,77.81,277,11694,171223,2.37,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,17,2019-BANJARMASIN SELATAN-KELAYAN DALAM-017,275,218,79.14,275,11694,171223,2.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,18,2019-BANJARMASIN SELATAN-KELAYAN DALAM-018,206,159,77.05,206,11694,171223,1.76,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,19,2019-BANJARMASIN SELATAN-KELAYAN DALAM-019,280,203,72.64,280,11694,171223,2.39,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,20,2019-BANJARMASIN SELATAN-KELAYAN DALAM-020,261,185,70.98,261,11694,171223,2.23,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,21,2019-BANJARMASIN SELATAN-KELAYAN DALAM-021,293,199,67.85,293,11694,171223,2.51,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,22,2019-BANJARMASIN SELATAN-KELAYAN DALAM-022,287,193,67.28,287,11694,171223,2.45,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,23,2019-BANJARMASIN SELATAN-KELAYAN DALAM-023,247,187,75.66,247,11694,171223,2.11,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,24,2019-BANJARMASIN SELATAN-KELAYAN DALAM-024,208,131,62.81,208,11694,171223,1.78,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,25,2019-BANJARMASIN SELATAN-KELAYAN DALAM-025,251,173,68.81,251,11694,171223,2.15,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,26,2019-BANJARMASIN SELATAN-KELAYAN DALAM-026,208,147,70.5,208,11694,171223,1.78,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,27,2019-BANJARMASIN SELATAN-KELAYAN DALAM-027,233,196,83.91,233,11694,171223,1.99,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,28,2019-BANJARMASIN SELATAN-KELAYAN DALAM-028,205,124,60.379999999999995,205,11694,171223,1.75,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,29,2019-BANJARMASIN SELATAN-KELAYAN DALAM-029,251,195,77.57,251,11694,171223,2.15,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,30,2019-BANJARMASIN SELATAN-KELAYAN DALAM-030,236,136,57.79,236,11694,171223,2.02,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN DALAM,31,2019-BANJARMASIN SELATAN-KELAYAN DALAM-031,192,133,69.46,192,11694,171223,1.64,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,1,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-001,276,216,78.11,276,13983,171223,1.97,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,2,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-002,251,197,78.37,251,13983,171223,1.8,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,3,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-003,277,177,63.730000000000004,277,13983,171223,1.98,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,4,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-004,282,179,63.59,282,13983,171223,2.02,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,5,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-005,270,157,58.09,270,13983,171223,1.93,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,6,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-006,278,199,71.76,278,13983,171223,1.99,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,7,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-007,281,166,59.2,281,13983,171223,2.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,8,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-008,263,195,74.21,263,13983,171223,1.88,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,9,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-009,286,192,67.18,286,13983,171223,2.05,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,10,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-010,287,213,74.25,287,13983,171223,2.05,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,11,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-011,255,195,76.28,255,13983,171223,1.82,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,12,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-012,260,213,82.04,260,13983,171223,1.86,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,13,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-013,211,136,64.22,211,13983,171223,1.51,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,14,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-014,285,206,72.34,285,13983,171223,2.04,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,15,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-015,281,210,74.86,281,13983,171223,2.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,31,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-031,238,198,83.32,238,13983,171223,1.7,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,32,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-032,281,188,67.03,281,13983,171223,2.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,33,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-033,248,178,71.71,248,13983,171223,1.77,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,34,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-034,284,204,71.91,284,13983,171223,2.03,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,35,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-035,247,168,67.97,247,13983,171223,1.77,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,36,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-036,254,215,84.48,254,13983,171223,1.82,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN SELATAN,37,2019-BANJARMASIN SELATAN-KELAYAN SELATAN-037,238,192,80.79,238,13983,171223,1.7,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,1,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-001,280,239,85.5,280,7881,171223,3.55,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,2,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-002,283,232,82.07,283,7881,171223,3.59,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,3,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-003,237,196,82.84,237,7881,171223,3.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,4,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-004,282,242,85.93,282,7881,171223,3.58,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,5,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-005,188,161,85.39,188,7881,171223,2.39,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,6,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-006,267,211,79.02,267,7881,171223,3.39,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,7,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-007,224,167,74.52,224,7881,171223,2.84,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,8,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-008,280,241,86.21,280,7881,171223,3.55,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,9,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-009,266,206,77.45,266,7881,171223,3.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,10,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-010,234,197,84.39,234,7881,171223,2.97,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,11,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-011,211,161,76.07,211,7881,171223,2.68,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,12,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-012,225,180,79.94,225,7881,171223,2.85,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,13,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-013,283,224,79.25,283,7881,171223,3.59,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,14,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-014,261,215,82.47,261,7881,171223,3.31,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,15,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-015,268,183,68.26,268,7881,171223,3.4,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,16,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-016,262,188,71.84,262,7881,171223,3.32,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,17,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-017,289,224,77.51,289,7881,171223,3.67,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,18,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-018,269,184,68.36,269,7881,171223,3.41,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,19,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-019,215,167,77.83,215,7881,171223,2.73,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,20,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-020,203,154,75.8,203,7881,171223,2.58,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,21,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-021,283,234,82.78,283,7881,171223,3.59,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TENGAH,22,2019-BANJARMASIN SELATAN-KELAYAN TENGAH-022,265,172,64.93,265,7881,171223,3.36,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,1,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-001,274,210,76.52,274,21700,171223,1.26,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,2,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-002,293,225,76.73,293,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,3,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-003,290,235,81.02,290,21700,171223,1.34,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,4,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-004,279,189,67.9,279,21700,171223,1.29,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,5,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-005,243,179,73.69,243,21700,171223,1.12,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,6,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-006,282,206,73.16,282,21700,171223,1.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,7,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-007,289,215,74.39,289,21700,171223,1.33,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,8,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-008,296,235,79.28,296,21700,171223,1.36,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,9,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-009,299,229,76.44,299,21700,171223,1.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2019,BANJARMASIN SELATAN,KELAYAN TIMUR,10,2019-BANJARMASIN SELATAN-KELAYAN TIMUR-010,293,228,77.75,293,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
