tahun_pemilu,kecamatan,kelurahan,no_tps,id_record,dpt,pengguna_hak_pilih,partisipasi_politik,dpt_total_tps,penduduk_total_kelurahan,penduduk_total_kecamatan,rasio_dpt_terhadap_penduduk_kelurahan,pendapatan_per_kapita,tingkat_pengangguran,kepadatan_penduduk,ipm,jumlah_usia_17_24_kec,jumlah_usia_25_44_kec,jumlah_usia_45_plus_kec,persen_usia_17_24_kec,persen_usia_25_44_kec,persen_usia_45_plus_kec
2024,BANJARMASIN SELATAN,KELAYAN DALAM,20,2024-BANJARMASIN SELATAN-KELAYAN DALAM-020,261,197,75.48,261,11694,171223,2.23,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,21,2024-BANJARMASIN SELATAN-KELAYAN DALAM-021,293,212,72.35,293,11694,171223,2.51,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,22,2024-BANJARMASIN SELATAN-KELAYAN DALAM-022,287,206,71.78,287,11694,171223,2.45,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,23,2024-BANJARMASIN SELATAN-KELAYAN DALAM-023,247,198,80.16,247,11694,171223,2.11,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,24,2024-BANJARMASIN SELATAN-KELAYAN DALAM-024,208,140,67.31,208,11694,171223,1.78,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,25,2024-BANJARMASIN SELATAN-KELAYAN DALAM-025,251,184,73.31,251,11694,171223,2.15,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,26,2024-BANJARMASIN SELATAN-KELAYAN DALAM-026,208,156,75,208,11694,171223,1.78,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,27,2024-BANJARMASIN SELATAN-KELAYAN DALAM-027,233,206,88.41,233,11694,171223,1.99,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,28,2024-BANJARMASIN SELATAN-KELAYAN DALAM-028,205,133,64.88,205,11694,171223,1.75,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,29,2024-BANJARMASIN SELATAN-KELAYAN DALAM-029,251,206,82.07,251,11694,171223,2.15,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,30,2024-BANJARMASIN SELATAN-KELAYAN DALAM-030,236,147,62.29,236,11694,171223,2.02,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN DALAM,31,2024-BANJARMASIN SELATAN-KELAYAN DALAM-031,192,142,73.96,192,11694,171223,1.64,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,1,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-001,276,228,82.61,276,13983,171223,1.97,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,2,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-002,251,208,82.87,251,13983,171223,1.8,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,3,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-003,277,189,68.23,277,13983,171223,1.98,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,4,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-004,282,192,68.09,282,13983,171223,2.02,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,5,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-005,270,169,62.59,270,13983,171223,1.93,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,6,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-006,278,212,76.26,278,13983,171223,1.99,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,7,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-007,281,179,63.7,281,13983,171223,2.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,8,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-008,263,207,78.71,263,13983,171223,1.88,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,9,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-009,286,205,71.68,286,13983,171223,2.05,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,10,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-010,287,226,78.75,287,13983,171223,2.05,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,11,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-011,255,206,80.78,255,13983,171223,1.82,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,12,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-012,260,225,86.54,260,13983,171223,1.86,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,13,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-013,211,145,68.72,211,13983,171223,1.51,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,14,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-014,285,219,76.84,285,13983,171223,2.04,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,15,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-015,281,223,79.36,281,13983,171223,2.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,31,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-031,238,209,87.82,238,13983,171223,1.7,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,32,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-032,281,201,71.53,281,13983,171223,2.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,33,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-033,248,189,76.21,248,13983,171223,1.77,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,34,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-034,284,217,76.41,284,13983,171223,2.03,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,35,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-035,247,179,72.47,247,13983,171223,1.77,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,36,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-036,254,226,88.98,254,13983,171223,1.82,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN SELATAN,37,2024-BANJARMASIN SELATAN-KELAYAN SELATAN-037,238,203,85.29,238,13983,171223,1.7,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,1,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-001,280,252,90,280,7881,171223,3.55,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,2,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-002,283,245,86.57,283,7881,171223,3.59,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,3,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-003,237,207,87.34,237,7881,171223,3.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,4,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-004,282,255,90.43,282,7881,171223,3.58,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,5,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-005,188,169,89.89,188,7881,171223,2.39,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,6,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-006,267,223,83.52,267,7881,171223,3.39,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,7,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-007,224,177,79.02,224,7881,171223,2.84,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,8,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-008,280,254,90.71,280,7881,171223,3.55,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,9,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-009,266,218,81.95,266,7881,171223,3.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,10,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-010,234,208,88.89,234,7881,171223,2.97,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,11,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-011,211,170,80.57,211,7881,171223,2.68,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,12,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-012,225,190,84.44,225,7881,171223,2.85,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,13,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-013,283,237,83.75,283,7881,171223,3.59,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,14,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-014,261,227,86.97,261,7881,171223,3.31,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,15,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-015,268,195,72.76,268,7881,171223,3.4,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,16,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-016,262,200,76.34,262,7881,171223,3.32,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,17,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-017,289,237,82.01,289,7881,171223,3.67,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,18,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-018,269,196,72.86,269,7881,171223,3.41,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,19,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-019,215,177,82.33,215,7881,171223,2.73,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,20,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-020,203,163,80.3,203,7881,171223,2.58,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,21,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-021,283,247,87.28,283,7881,171223,3.59,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TENGAH,22,2024-BANJARMASIN SELATAN-KELAYAN TENGAH-022,265,184,69.43,265,7881,171223,3.36,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,1,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-001,274,222,81.02,274,21700,171223,1.26,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,2,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-002,293,238,81.23,293,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,3,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-003,290,248,85.52,290,21700,171223,1.34,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,4,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-004,279,202,72.4,279,21700,171223,1.29,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,5,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-005,243,190,78.19,243,21700,171223,1.12,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,6,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-006,282,219,77.66,282,21700,171223,1.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,7,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-007,289,228,78.89,289,21700,171223,1.33,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,8,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-008,296,248,83.78,296,21700,171223,1.36,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,9,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-009,299,242,80.94,299,21700,171223,1.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,10,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-010,293,241,82.25,293,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,11,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-011,287,205,71.43,287,21700,171223,1.32,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,12,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-012,284,200,70.42,284,21700,171223,1.31,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,13,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-013,194,132,68.04,194,21700,171223,0.89,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,14,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-014,268,225,83.96,268,21700,171223,1.24,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,15,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-015,232,180,77.59,232,21700,171223,1.07,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,17,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-017,219,181,82.65,219,21700,171223,1.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,18,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-018,248,181,72.98,248,21700,171223,1.14,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,19,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-019,277,227,81.95,277,21700,171223,1.28,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,20,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-020,262,185,70.61,262,21700,171223,1.21,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,21,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-021,251,204,81.27,251,21700,171223,1.16,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,22,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-022,274,254,92.7,274,21700,171223,1.26,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,23,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-023,272,213,78.31,272,21700,171223,1.25,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,24,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-024,244,191,78.28,244,21700,171223,1.12,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,25,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-025,266,237,89.1,266,21700,171223,1.23,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,26,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-026,217,181,83.41,217,21700,171223,1,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,27,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-027,203,137,67.49,203,21700,171223,0.94,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,28,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-028,283,243,85.87,283,21700,171223,1.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,29,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-029,244,188,77.05,244,21700,171223,1.12,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,30,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-030,271,238,87.82,271,21700,171223,1.25,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,31,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-031,219,178,81.28,219,21700,171223,1.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,32,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-032,292,244,83.56,292,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,33,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-033,258,190,73.64,258,21700,171223,1.19,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,34,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-034,241,192,79.67,241,21700,171223,1.11,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,35,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-035,299,255,85.28,299,21700,171223,1.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,36,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-036,219,178,81.28,219,21700,171223,1.01,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,37,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-037,275,235,85.45,275,21700,171223,1.27,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,38,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-038,282,220,78.01,282,21700,171223,1.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,39,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-039,285,231,81.05,285,21700,171223,1.31,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,40,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-040,295,245,83.05,295,21700,171223,1.36,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,41,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-041,259,188,72.59,259,21700,171223,1.19,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,42,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-042,293,246,83.96,293,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,43,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-043,300,263,87.67,300,21700,171223,1.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,44,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-044,291,256,87.97,291,21700,171223,1.34,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,45,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-045,108,86,79.63,108,21700,171223,0.5,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,46,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-046,253,205,81.03,253,21700,171223,1.17,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,47,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-047,294,223,75.85,294,21700,171223,1.35,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,48,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-048,282,207,73.4,282,21700,171223,1.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,49,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-049,296,244,82.43,296,21700,171223,1.36,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,50,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-050,297,240,80.81,297,21700,171223,1.37,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,51,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-051,269,225,83.64,269,21700,171223,1.24,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,52,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-052,242,191,78.93,242,21700,171223,1.12,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,53,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-053,275,242,88,275,21700,171223,1.27,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,54,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-054,300,270,90,300,21700,171223,1.38,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,55,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-055,282,248,87.94,282,21700,171223,1.3,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,KELAYAN TIMUR,85,2024-BANJARMASIN SELATAN-KELAYAN TIMUR-085,235,175,74.47,235,21700,171223,1.08,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,MANTUIL,1,2024-BANJARMASIN SELATAN-MANTUIL-001,296,246,83.11,296,15963,171223,1.85,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,MANTUIL,2,2024-BANJARMASIN SELATAN-MANTUIL-002,283,223,78.8,283,15963,171223,1.77,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,MANTUIL,3,2024-BANJARMASIN SELATAN-MANTUIL-003,244,183,75,244,15963,171223,1.53,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
2024,BANJARMASIN SELATAN,MANTUIL,4,2024-BANJARMASIN SELATAN-MANTUIL-004,267,219,82.02,267,15963,171223,1.67,66989407,6.56,4453.21,80.53,23492,52497,50340,13.72,30.66,29.4
